id,nombre,tipo,latitud,longitud,capacidad
SITP125A13,La Flora 4,sitp,4.514121,-74.091122,2000
SITP130A13,La Flora 5,sitp,4.514243,-74.089225,2000
SITP124A13,La Flora 6,sitp,4.515805,-74.089313,2000
SITP131A13,La Flora 7,sitp,4.514285,-74.089423,2000
SITP122A13,La Flora 8,sitp,4.512407,-74.091134,2000
SITP118A13,La Flora 9,sitp,4.512117,-74.092259,2000
SITP178A02,La Floresta,sitp,4.809839,-74.037151,2000
SITP339A05,La Florida,sitp,4.69428,-74.108336,2000
SITP350A07,La Florida Occidental,sitp,4.624926,-74.085442,2000
SITP026A07,La Florida Occidental 2,sitp,4.624913,-74.087821,2000
SITP288A11,La Florida Sur,sitp,4.548724,-74.139773,2000
SITP287A11,La Florida Sur 2,sitp,4.548747,-74.13986,2000
SITP618A03,La Fontana,sitp,4.752427,-74.103269,2000
SITP133A03,La Fontana 2,sitp,4.752778,-74.103369,2000
SITP134A03,La Fontana 3,sitp,4.752302,-74.103538,2000
SITP304A09,La Fontana I y II,sitp,4.624121,-74.190154,2000
SITP033A12,La Fortaleza,sitp,4.520203,-74.117538,2000
SITP039A10,La Fragua,sitp,4.59584,-74.11039,2000
SITP264A10,La Fragua 2,sitp,4.592618,-74.107134,2000
SITP084A10,La Fragua 3,sitp,4.593325,-74.104972,2000
SITP265A10,La Fragua 4,sitp,4.595287,-74.109057,2000
SITP113B11,La Fraguita,sitp,4.594602,-74.098239,2000
SITP113A11,La Fraguita 2,sitp,4.594138,-74.09681,2000
SITP112A11,La Fraguita 3,sitp,4.594821,-74.10076,2000
SITP013A11,La Fraguita 4,sitp,4.591567,-74.098204,2000
SITP012A11,La Fragüita,sitp,4.59373,-74.096716,2000
SITP092A03,La Gaitana,sitp,4.742872,-74.111458,2000
SITP158A03,La Gaitana 10,sitp,4.741459,-74.107901,2000
SITP090A03,La Gaitana 11,sitp,4.744784,-74.108885,2000
SITP154A03,La Gaitana 12,sitp,4.742077,-74.110648,2000
SITP161A03,La Gaitana 13,sitp,4.73877,-74.108306,2000
SITP155A03,La Gaitana 14,sitp,4.742704,-74.10836,2000
SITP159A03,La Gaitana 2,sitp,4.740052,-74.108537,2000
SITP156A03,La Gaitana 3,sitp,4.742691,-74.108567,2000
SITP580A03,La Gaitana 4,sitp,4.74487,-74.107206,2000
SITP162A03,La Gaitana 5,sitp,4.738796,-74.108462,2000
SITP153A03,La Gaitana 6,sitp,4.742009,-74.110543,2000
SITP157A03,La Gaitana 7,sitp,4.741412,-74.107996,2000
SITP315A03,La Gaitana 8,sitp,4.74421,-74.107998,2000
SITP160A03,La Gaitana 9,sitp,4.740054,-74.10847,2000
SITP163A03,La Gaitana Oriental,sitp,4.738552,-74.106562,2000
SITP091A06,La Giralda,sitp,4.680001,-74.144064,2000
SITP246A06,La Giralda 2,sitp,4.681798,-74.14427,2000
SITP081A06,La Giralda 3,sitp,4.677993,-74.142117,2000
SITP088A13,La Gloria,sitp,4.546156,-74.091717,2000
SITP175A13,La Gloria 2,sitp,4.54394,-74.091351,2000
SITP086A13,La Gloria 3,sitp,4.544529,-74.089511,2000
SITP081A13,La Gloria 4,sitp,4.540439,-74.090482,2000
SITP087A13,La Gloria 5,sitp,4.544713,-74.08949,2000
SITP176A13,La Gloria 6,sitp,4.543796,-74.091313,2000
SITP089A13,La Gloria Oriental,sitp,4.54643,-74.09185,2000
SITP177A13,La Gloria Oriental 2,sitp,4.545537,-74.087585,2000
SITP254A04,La Granja,sitp,4.697017,-74.098496,2000
SITP253A04,La Granja 2,sitp,4.695475,-74.096591,2000
SITP007A04,La Granja 3,sitp,4.701076,-74.102382,2000
SITP412A04,La Granja II,sitp,4.701975,-74.100039,2000
SITP064A13,La Grovana,sitp,4.54397,-74.083606,2000
SITP063A13,La Grovana 2,sitp,4.543697,-74.083408,2000
SITP372A13,La Grovana 3,sitp,4.543328,-74.082231,2000
SITP566A09,La Guaca,sitp,4.597693,-74.118499,2000
SITP564A09,La Guaca 2,sitp,4.599541,-74.120417,2000
SITP207A08,La Guaca 3,sitp,4.600383,-74.117678,2000
SITP039A13,La Herradura,sitp,4.548516,-74.089044,2000
SITP040A13,La Herradura 2,sitp,4.548356,-74.088895,2000
SITP086A12,La Hortúa,sitp,4.59067,-74.087249,2000
SITP087A12,La Hortúa 2,sitp,4.589676,-74.085692,2000
SITP098B07,La Igualdad,sitp,4.6227,-74.124974,2000
SITP098D07,La Igualdad 2,sitp,4.623798,-74.124629,2000
SITP098A07,La Igualdad 3,sitp,4.622097,-74.125185,2000
SITP098C07,La Igualdad 4,sitp,4.623133,-74.124849,2000
SITP222A00,La Inmaculada Concepción,sitp,4.670049,-74.050071,2000
SITP222B00,La Inmaculada Concepción 2,sitp,4.671321,-74.049329,2000
SITP169A05,La Isabela I Etapa,sitp,4.685963,-74.112828,2000
SITP374A06,La Isla,sitp,4.680363,-74.135625,2000
SITP032B10,La Laguna,sitp,4.591332,-74.138603,2000
SITP033B10,La Laguna 2,sitp,4.590806,-74.138508,2000
SITP033A10,La Laguna 3,sitp,4.591314,-74.138418,2000
SITP032A10,La Laguna 4,sitp,4.591868,-74.138496,2000
SITP268A10,La Laguna 5,sitp,4.592042,-74.141724,2000
SITP237A06,La Laguna Fontibón,sitp,4.671084,-74.14855,2000
SITP208A06,La Laguna Fontibón 2,sitp,4.669495,-74.150522,2000
SITP365A06,La Laguna Fontibón 3,sitp,4.672093,-74.150243,2000
SITP412A06,La Laguna Fontibón 4,sitp,4.672133,-74.151024,2000
SITP238A06,La Laguna Fontibón 5,sitp,4.671082,-74.148406,2000
SITP008A01,La Liberia,sitp,4.73036,-74.032346,2000
SITP080A01,La Liberia 2,sitp,4.738209,-74.032476,2000
SITP079A01,La Liberia 3,sitp,4.73918,-74.03617,2000
SITP250A08,La Libertad,sitp,4.62757,-74.192038,2000
SITP251A08,La Libertad 2,sitp,4.629048,-74.192415,2000
SITP280A09,La Libertad 3,sitp,4.627582,-74.192146,2000
SITP416A10,La Llanada,sitp,4.594494,-74.17714,2000
SITP844A00,La Macarena,sitp,4.615977,-74.0649,2000
SITP845A00,La Macarena 2,sitp,4.613438,-74.065939,2000
SITP660A00,La Macarena 3,sitp,4.616212,-74.064765,2000
SITP659A00,La Macarena 4,sitp,4.613715,-74.065728,2000
SITP147A00,La Magdalena,sitp,4.627032,-74.07274,2000
SITP351A00,La Magdalena (Alcaldía Local de Teusaquillo),sitp,4.629414,-74.072575,2000
SITP215A07,La Magdalena 2,sitp,4.652969,-74.159499,2000
SITP147B00,La Magdalena 3,sitp,4.626681,-74.07265,2000
SITP538A00,La Magdalena 4,sitp,4.624559,-74.06871,2000
SITP216A07,La Magdalena 5,sitp,4.652996,-74.15938,2000
SITP338A07,La Magdalena Ciudad Tintal,sitp,4.655766,-74.159714,2000
SITP337A07,La Magdalena Ciudad Tintal 2,sitp,4.655052,-74.159101,2000
SITP104A08,La Magnolia II,sitp,4.626246,-74.19107,2000
SITP059B03,La Manuelita,sitp,4.723891,-74.089284,2000
SITP255A12,La Marqueza,sitp,4.54345,-74.107074,2000
SITP443A01,La María,sitp,4.754173,-74.023444,2000
SITP164A08,La María 2,sitp,4.622261,-74.166901,2000
SITP275A13,La María 3,sitp,4.576984,-74.082548,2000
SITP259A13,La María 4,sitp,4.575828,-74.083033,2000
SITP390A13,La María 5,sitp,4.577288,-74.080565,2000
SITP534A13,La María 6,sitp,4.574601,-74.08154,2000
SITP261A13,La María 7,sitp,4.573348,-74.079928,2000
SITP274A13,La María 8,sitp,4.577174,-74.081961,2000
SITP164B08,La María 9,sitp,4.622785,-74.167186,2000
SITP782A00,La Merced,sitp,4.619562,-74.06551,2000
SITPBD-001A,La Merced 2,sitp,4.622066,-74.066708,2000
SITP781A00,La Merced 3,sitp,4.621128,-74.066601,2000
SITP274A07,La Merced 4,sitp,4.621196,-74.103473,2000
SITP778A00,La Merced 5,sitp,4.622498,-74.066552,2000
SITP209A09,La Palestina I,sitp,4.610069,-74.191269,2000
SITP210A09,La Palestina I 2,sitp,4.612499,-74.19278,2000
SITP200A09,La Palestina I 3,sitp,4.610878,-74.194593,2000
SITP201A09,La Palestina I 4,sitp,4.612245,-74.194794,2000
SITP205A09,La Palestina I 5,sitp,4.610118,-74.192453,2000
SITP256A04,La Palestina Sede A,sitp,4.69679,-74.094096,2000
SITP058B03,La Palma I,sitp,4.728869,-74.088141,2000
SITP233A07,La Pampa,sitp,4.651455,-74.138766,2000
SITP189A07,La Pampa 2,sitp,4.652142,-74.138618,2000
SITP234A07,La Pampa 3,sitp,4.651378,-74.138405,2000
SITP190A07,La Pampa 4,sitp,4.652551,-74.138865,2000
SITP431A12,La Paz,sitp,4.543348,-74.115971,2000
SITP432A12,La Paz (El Cebadal),sitp,4.543432,-74.115705,2000
SITP606A09,La Paz 10,sitp,4.614895,-74.186991,2000
SITP433A12,La Paz 11,sitp,4.54282,-74.11356,2000
SITP329A00,La Paz 12,sitp,4.661218,-74.0726,2000
SITP607A09,La Paz 13,sitp,4.615154,-74.186945,2000
SITP329B00,La Paz 2,sitp,4.660961,-74.072232,2000
SITP434A12,La Paz 3,sitp,4.542841,-74.113094,2000
SITP240A12,La Paz 4,sitp,4.541875,-74.112442,2000
SITP290A09,La Paz 5,sitp,4.618423,-74.187765,2000
SITP289A09,La Paz 6,sitp,4.618107,-74.187777,2000
SITP773A00,La Paz 7,sitp,4.660685,-74.076569,2000
SITP577A00,La Paz 8,sitp,4.659151,-74.07427,2000
SITP576A00,La Paz 9,sitp,4.658519,-74.075663,2000
SITP066A09,La Paz Bosa,sitp,4.61534,-74.187245,2000
SITP663A09,La Paz Bosa 2,sitp,4.617369,-74.185547,2000
SITP664A09,La Paz Bosa 3,sitp,4.617075,-74.185699,2000
SITP117A09,La Paz Bosa 4,sitp,4.618903,-74.184055,2000
SITP065A09,La Paz Bosa 5,sitp,4.616236,-74.187781,2000
SITP410A13,La Península,sitp,4.548375,-74.10129,2000
SITP560A13,La Península El Paraíso,sitp,4.546949,-74.101036,2000
SITP507A13,La Península El Paraíso 2,sitp,4.547074,-74.100966,2000
SITP803B00,La Pepita,sitp,4.60358,-74.09263,2000
SITP388A00,La Pepita 2,sitp,4.602782,-74.092629,2000
SITP803A00,La Pepita 3,sitp,4.604133,-74.09228,2000
SITP411A01,La Perla Oriental,sitp,4.736771,-74.021851,2000
SITP804A00,La Perseverancia,sitp,4.616113,-74.062937,2000
SITP661A00,La Perseverancia 2,sitp,4.617223,-74.064613,2000
SITP859A00,La Perseverancia 3,sitp,4.619204,-74.064462,2000
SITP843A00,La Perseverancia 4,sitp,4.616682,-74.065958,2000
SITP870A00,La Perseverancia 5,sitp,4.617483,-74.06479,2000
SITP128A12,La Picota,sitp,4.552748,-74.118999,2000
SITP527A08,La Ponderosa,sitp,4.61224,-74.120866,2000
SITP762A00,La Porciúncula,sitp,4.659011,-74.060069,2000
SITP038A07,La Pradera,sitp,4.623418,-74.123187,2000
SITP403A07,La Pradera 2,sitp,4.625678,-74.121368,2000
SITP273A01,La Pradera Norte,sitp,4.741042,-74.033624,2000
SITP133A09,La Primavera,sitp,4.607891,-74.205488,2000
SITP132A09,La Primavera 2,sitp,4.607681,-74.205334,2000
SITP135A09,La Primavera 3,sitp,4.607697,-74.203569,2000
SITP375A07,La Primavera 4,sitp,4.616482,-74.110021,2000
SITP119A09,La Primavera 5,sitp,4.606752,-74.208658,2000
SITP139A09,La Primavera 6,sitp,4.608366,-74.202124,2000
SITP183A10,La Primavera I,sitp,4.590944,-74.172679,2000
SITP232A06,La Primavera II,sitp,4.691983,-74.150484,2000
SITP008A07,La Primavera Norte,sitp,4.616191,-74.114039,2000
SITP281A12,La Providencia Media,sitp,4.560281,-74.115829,2000
SITP247A12,La Reconquista,sitp,4.545013,-74.109889,2000
SITP520A12,La Reconquista 2,sitp,4.545908,-74.112725,2000
SITP370A12,La Reforma,sitp,4.499848,-74.103676,2000
SITP421A12,La Reforma 2,sitp,4.50167,-74.105595,2000
SITP468A12,La Reforma 3,sitp,4.50009,-74.105129,2000
SITP373A12,La Reforma 4,sitp,4.499918,-74.103583,2000
SITP469B12,La Reforma 5,sitp,4.500127,-74.104756,2000
SITP469A12,La Reforma 6,sitp,4.500336,-74.105868,2000
SITP052A12,La Reforma 7,sitp,4.499101,-74.106869,2000
SITP428A05,La Reliquia,sitp,4.672192,-74.101803,2000
SITP427A05,La Reliquia 2,sitp,4.673471,-74.103278,2000
SITP422A05,La Reliquia 3,sitp,4.671966,-74.100534,2000
SITP423A05,La Reliquia 4,sitp,4.673896,-74.102749,2000
SITP101A12,La Requilina,sitp,4.479751,-74.12119,2000
SITP289A12,La Resurrección,sitp,4.566638,-74.113755,2000
SITP533A12,La Resurrección 2,sitp,4.569254,-74.110761,2000
SITP310A12,La Resurrección 3,sitp,4.569766,-74.111828,2000
SITP288A12,La Resurrección 4,sitp,4.564104,-74.110923,2000
SITP311A12,La Resurrección 5,sitp,4.569509,-74.111566,2000
SITP380A08,La Rivera,sitp,4.648321,-74.178271,2000
SITP378A08,La Riviera,sitp,4.647044,-74.177503,2000
SITP373A08,La Riviera 2,sitp,4.645071,-74.176346,2000
SITP438A05,La Riviera 3,sitp,4.710242,-74.12879,2000
SITP255A05,La Riviera 4,sitp,4.708104,-74.129724,2000
SITP256A05,La Riviera 5,sitp,4.707867,-74.130065,2000
SITP085A02,La Riviera Norte,sitp,4.735164,-74.051552,2000
SITP154B00,La Sabana,sitp,4.609245,-74.088734,2000
SITP154A00,La Sabana 2,sitp,4.609639,-74.088447,2000
SITP830A00,La Sabana 3,sitp,4.609339,-74.086619,2000
SITP613A00,La Salle,sitp,4.645347,-74.057467,2000
SITP825A00,La Salle 2,sitp,4.645959,-74.060773,2000
SITP166A02,La Santamaría,sitp,4.796895,-74.039281,2000
SITP166B02,La Santamaría 2,sitp,4.79766,-74.039138,2000
SITP428A13,La Serafina,sitp,4.569143,-74.097662,2000
SITP101A04,La Serena,sitp,4.708284,-74.092491,2000
SITP087A04,La Serena 2,sitp,4.708845,-74.09336,2000
SITP020A04,La Serena 3,sitp,4.70717,-74.092113,2000
SITP011A04,La Serena 4,sitp,4.71025,-74.094172,2000
SITP019A04,La Serena 5,sitp,4.706216,-74.092435,2000
SITP028A04,La Serena 6,sitp,4.709579,-74.09391,2000
SITP009A04,La Serena 7,sitp,4.708972,-74.095434,2000
SITP286A04,La Serena 8,sitp,4.703699,-74.09263,2000
SITP028B04,La Serena 9,sitp,4.708915,-74.093151,2000
SITP211A02,La Sirena,sitp,4.736705,-74.062854,2000
SITP208A02,La Sirena 2,sitp,4.738891,-74.064653,2000
SITP210A02,La Sirena 3,sitp,4.736454,-74.06256,2000
SITP161A00,La Soledad,sitp,4.633139,-74.075012,2000
SITP273A00,La Soledad 2,sitp,4.634183,-74.078107,2000
SITP521A00,La Soledad 3,sitp,4.629163,-74.075655,2000
SITP119A00,La Soledad 4,sitp,4.624367,-74.074281,2000
SITP866A00,La Soledad 5,sitp,4.631413,-74.073909,2000
SITP514A00,La Soledad 6,sitp,4.629396,-74.078033,2000
SITP513A00,La Soledad 7,sitp,4.631927,-74.078924,2000
SITP141A00,La Soledad 8,sitp,4.627019,-74.07314,2000
SITP165A00,La Soledad 9,sitp,4.631167,-74.075252,2000
SITP163A00,La Soledad CL 39,sitp,4.627284,-74.075567,2000
SITP142A00,La Soledad Cl 39A,sitp,4.628603,-74.072864,2000
SITP257A04,La Soledad Norte,sitp,4.698855,-74.10348,2000
SITP258A04,La Soledad Norte 2,sitp,4.697758,-74.102124,2000
SITP004A04,La Soledad Norte 3,sitp,4.695899,-74.105253,2000
SITP006A04,La Soledad Norte 4,sitp,4.697807,-74.104717,2000
SITP118A02,La Sultana,sitp,4.720215,-74.059109,2000
SITP238A09,La Sultana del Sur,sitp,4.609713,-74.183124,2000
SITP511A01,La Sureña,sitp,4.671027,-74.018266,2000
SITP644A01,La Sureña 2,sitp,4.670548,-74.019741,2000
SITP513A01,La Sureña 3,sitp,4.668734,-74.019216,2000
SITP446A11,La Torre,sitp,4.541949,-74.162731,2000
SITP442A05,La Tortigua,sitp,4.716691,-74.142437,2000
SITP072A05,La Tortigua 2,sitp,4.717571,-74.143259,2000
SITP095A03,La Toscana,sitp,4.744547,-74.116084,2000
SITP259A03,La Toscana - Lisboa,sitp,4.743074,-74.117399,2000
SITP258A03,La Toscana - Lisboa 2,sitp,4.743234,-74.117701,2000
SITP095B03,La Toscana 2,sitp,4.7449,-74.116753,2000
SITP096A03,La Toscana 3,sitp,4.744797,-74.116331,2000
SITP091A03,La Toscana 4,sitp,4.743084,-74.111397,2000
SITP402A07,La Trinidad,sitp,4.624477,-74.119268,2000
SITP210A07,La Trinidad 2,sitp,4.622479,-74.120135,2000
SITP332A07,La Trinidad 3,sitp,4.627872,-74.115513,2000
SITP381A03,La Trinitaria,sitp,4.73766,-74.094162,2000
SITP385A03,La Trinitaria 2,sitp,4.738967,-74.093464,2000
SITP101A10,La Unión Divino Niño,sitp,4.575419,-74.17072,2000
SITP027A01,La Uribe,sitp,4.750765,-74.043534,2000
SITP256A09,La Vega San Bernardino,sitp,4.620556,-74.197073,2000
SITP069A13,La Victoria,sitp,4.551016,-74.092287,2000
SITP017A13,La Victoria 2,sitp,4.55402,-74.091621,2000
SITP171A13,La Victoria 3,sitp,4.551579,-74.094547,2000
SITP035A13,La Victoria 4,sitp,4.555531,-74.091147,2000
SITP036A13,La Victoria 5,sitp,4.550991,-74.090994,2000
SITP016A13,La Victoria 6,sitp,4.554333,-74.092247,2000
SITP569A13,La Victoria 7,sitp,4.553405,-74.090957,2000
SITP519A13,La Victoria 8,sitp,4.55105,-74.093018,2000
SITP307A04,La libertad,sitp,4.675528,-74.077576,2000
SITP483A11,Ladrillera La Pirámide,sitp,4.520118,-74.145592,2000
SITP486A11,Ladrillera La Pirámide 2,sitp,4.519879,-74.145536,2000
SITP482A11,Ladrillera Los Mochuelos,sitp,4.522504,-74.142735,2000
SITP487A11,Ladrillera Los Mochuelos 2,sitp,4.522477,-74.142612,2000
SITP010A12,Ladrillera Santafé,sitp,4.531304,-74.118974,2000
SITP008A12,Ladrillera Santafé 2,sitp,4.543728,-74.120916,2000
SITP041A11,Ladrillera Santafé 3,sitp,4.54336,-74.121015,2000
SITP009A12,Ladrillera Santafé 4,sitp,4.533027,-74.120364,2000
SITP488A11,Ladrillos Sur,sitp,4.530811,-74.14197,2000
SITP481A11,Ladrillos Sur 2,sitp,4.531003,-74.142144,2000
SITP521A09,Lago Timiza II Etapa,sitp,4.608859,-74.162172,2000
SITP376A03,Lago de Suba,sitp,4.732915,-74.098509,2000
SITP377A03,Lago de Suba 2,sitp,4.733023,-74.098361,2000
SITP203A03,Lago de Suba 3,sitp,4.732914,-74.100252,2000
SITP625A03,Lago de Suba 4,sitp,4.730404,-74.100443,2000
SITP341A03,Lago de Suba 5,sitp,4.729743,-74.098379,2000
SITP008A03,Lago de Suba 6,sitp,4.735095,-74.099913,2000
SITP340A03,Lago de Suba 7,sitp,4.729762,-74.098623,2000
SITP021A09,Lago de Timiza,sitp,4.608743,-74.161568,2000
SITP047A02,Lagos de Córdoba,sitp,4.705699,-74.070794,2000
SITP511A03,Lagos de Suba,sitp,4.73058,-74.099442,2000
SITP375A03,Lagos de Suba 2,sitp,4.730398,-74.09943,2000
SITP381A09,Lagos de Timiza II,sitp,4.611585,-74.161964,2000
SITP169A09,Lagos de Timiza II 2,sitp,4.610379,-74.160064,2000
SITP020A09,Lagos de Timiza II 3,sitp,4.610739,-74.161185,2000
SITP088A10,Lagunetas,sitp,4.591615,-74.145097,2000
SITP088B10,Lagunetas 2,sitp,4.591382,-74.145096,2000
SITP001A10,Lagunetas 3,sitp,4.589934,-74.145558,2000
SITP001B10,Lagunetas 4,sitp,4.590447,-74.145546,2000
SITP582A11,Lagunitas,sitp,4.508987,-74.147019,2000
SITP581A11,Lagunitas 2,sitp,4.509203,-74.146887,2000
SITP429A11,Lagunitas 3,sitp,4.506977,-74.147457,2000
SITP430A11,Lagunitas 4,sitp,4.507192,-74.147303,2000
SITP206A01,Las Acacias,sitp,4.722031,-74.032542,2000
SITP318A11,Las Acacias 2,sitp,4.562768,-74.145598,2000
SITP090A11,Las Acacias 3,sitp,4.567156,-74.14469,2000
SITP423A11,Las Acacias 4,sitp,4.561123,-74.145319,2000
SITP416A11,Las Acacias 5,sitp,4.563607,-74.146651,2000
SITP088A11,Las Acacias 6,sitp,4.563853,-74.1424,2000
SITP267A09,Las Acacias 7,sitp,4.625482,-74.193055,2000
SITP322B11,Las Acacías,sitp,4.562622,-74.14383,2000
SITP322A11,Las Acacías 2,sitp,4.562563,-74.14404,2000
SITP507A00,Las Aguas,sitp,4.603722,-74.064764,2000
SITP502A00,Las Aguas 2,sitp,4.60366,-74.067176,2000
SITP611A00,Las Aguas 3,sitp,4.60178,-74.067571,2000
SITP645A08,Las Américas,sitp,4.62848,-74.137193,2000
SITP695A00,Las Américas 2,sitp,4.62912,-74.079944,2000
SITP608A08,Las Américas 3,sitp,4.626711,-74.13213,2000
SITP139A08,Las Américas I Sector,sitp,4.626241,-74.136712,2000
SITP581B08,Las Américas Occidental,sitp,4.62763,-74.138287,2000
SITP581A08,Las Américas Occidental 2,sitp,4.627318,-74.138319,2000
SITP581C08,Las Américas Occidental 3,sitp,4.627922,-74.138254,2000
SITP493A08,Las Américas Occidental II,sitp,4.625998,-74.140961,2000
SITP387A08,Las Brisas,sitp,4.637472,-74.171819,2000
SITP391A08,Las Brisas 2,sitp,4.638212,-74.171521,2000
SITP324A13,Las Brisas 3,sitp,4.583364,-74.082182,2000
SITP512A13,Las Brisas 4,sitp,4.586827,-74.081642,2000
SITP389A08,Las Brisas 5,sitp,4.639644,-74.173052,2000
SITP353A12,Las Colinas,sitp,4.572807,-74.113505,2000
SITP355A12,Las Colinas - Sector Divino Niño,sitp,4.573699,-74.110161,2000
SITP354A12,Las Colinas 2,sitp,4.57425,-74.112463,2000
SITP313A12,Las Colinas 3,sitp,4.574456,-74.112981,2000
SITP478A13,Las Cruces,sitp,4.589464,-74.081293,2000
SITP325A13,Las Cruces 2,sitp,4.586879,-74.082191,2000
SITP514A13,Las Cruces 3,sitp,4.588944,-74.082004,2000
SITP333A13,Las Cruces 4,sitp,4.587143,-74.077458,2000
SITP326A13,Las Cruces 5,sitp,4.585286,-74.080574,2000
SITP329A13,Las Cruces 6,sitp,4.584858,-74.077705,2000
SITP328A13,Las Cruces 7,sitp,4.588874,-74.079503,2000
SITP327A13,Las Cruces 8,sitp,4.58628,-74.080965,2000
SITP331A13,Las Cruces 9,sitp,4.589373,-74.080281,2000
SITP406A09,Las Delicias,sitp,4.600798,-74.147045,2000
SITP672A09,Las Delicias 2,sitp,4.600453,-74.148295,2000
SITP410A09,Las Delicias 3,sitp,4.596055,-74.140766,2000
SITP534A11,Las Delicias del Sur,sitp,4.558699,-74.148716,2000
SITP535A11,Las Delicias del Sur 2,sitp,4.557548,-74.149868,2000
SITP306A11,Las Delicias del Sur 3,sitp,4.55829,-74.145609,2000
SITP300A11,Las Delicias del Sur 4,sitp,4.557636,-74.146669,2000
SITP084A07,Las Dos Avenidas,sitp,4.63548,-74.143821,2000
SITP053A07,Las Dos Avenidas 2,sitp,4.636943,-74.13847,2000
SITP232A04,Las Ferias,sitp,4.68243,-74.083741,2000
SITP230A04,Las Ferias 10,sitp,4.683376,-74.084696,2000
SITP157A04,Las Ferias 11,sitp,4.683765,-74.091248,2000
SITP157B04,Las Ferias 12,sitp,4.683434,-74.090934,2000
SITP018A05,Las Ferias 13,sitp,4.683303,-74.091861,2000
SITP118A04,Las Ferias 14,sitp,4.680344,-74.08811,2000
SITP447A04,Las Ferias 2,sitp,4.688393,-74.087379,2000
SITP212A04,Las Ferias 3,sitp,4.686196,-74.085609,2000
SITP182A04,Las Ferias 4,sitp,4.680993,-74.087699,2000
SITP157C04,Las Ferias 5,sitp,4.683208,-74.090729,2000
SITP118C04,Las Ferias 6,sitp,4.679796,-74.087633,2000
SITP324A04,Las Ferias 7,sitp,4.68546,-74.086648,2000
SITP118B04,Las Ferias 8,sitp,4.680181,-74.087984,2000
SITP418A04,Las Ferias 9,sitp,4.687547,-74.082223,2000
SITP440A04,Las Ferias Occidental,sitp,4.689868,-74.087452,2000
SITP235A04,Las Ferias Occidental 2,sitp,4.68778,-74.087299,2000
SITP438A04,Las Ferias Occidental 3,sitp,4.684821,-74.090784,2000
SITP070A03,Las Flores,sitp,4.743054,-74.102334,2000
SITP592A03,Las Flores 2,sitp,4.739771,-74.085325,2000
SITP564A03,Las Flores 3,sitp,4.740212,-74.088529,2000
SITP581A03,Las Flores 4,sitp,4.742595,-74.100914,2000
SITP559A03,Las Galias,sitp,4.688009,-74.082065,2000
SITP185A13,Las Guacamayas,sitp,4.556976,-74.097858,2000
SITP367A13,Las Guacamayas 2,sitp,4.553481,-74.097666,2000
SITP368A13,Las Guacamayas 3,sitp,4.555031,-74.097777,2000
SITP440A13,Las Guacamayas 4,sitp,4.551939,-74.09637,2000
SITP366A13,Las Guacamayas 5,sitp,4.55346,-74.097757,2000
SITP184A13,Las Guacamayas 6,sitp,4.557401,-74.098231,2000
SITP029A13,Las Guacamayas 7,sitp,4.558432,-74.098675,2000
SITP300A12,Las Lomas,sitp,4.564744,-74.108415,2000
SITP290A12,Las Lomas 2,sitp,4.567911,-74.110712,2000
SITP043A13,Las Lomas 3,sitp,4.561236,-74.100958,2000
SITP535A12,Las Lomas 4,sitp,4.567274,-74.108583,2000
SITP046A13,Las Lomas 5,sitp,4.564337,-74.099559,2000
SITP301A12,Las Lomas 6,sitp,4.564813,-74.108438,2000
SITP291A12,Las Lomas 7,sitp,4.567992,-74.110618,2000
SITP302A12,Las Lomas I y II Sector,sitp,4.567289,-74.105044,2000
SITP330A09,Las Luces,sitp,4.60945,-74.168619,2000
SITP328A09,Las Luces 2,sitp,4.606367,-74.168543,2000
SITP154A11,Las Manitas,sitp,4.550342,-74.150851,2000
SITP541A08,Las Margaritas,sitp,4.629881,-74.177724,2000
SITP078A08,Las Margaritas 10,sitp,4.63481,-74.179379,2000
SITP054A08,Las Margaritas 11,sitp,4.635697,-74.176108,2000
SITP270A01,Las Margaritas 12,sitp,4.732669,-74.043433,2000
SITP285A01,Las Margaritas 13,sitp,4.73202,-74.044732,2000
SITP271A01,Las Margaritas 14,sitp,4.73255,-74.043427,2000
SITP274B09,Las Margaritas 15,sitp,4.630764,-74.196854,2000
SITP214A08,Las Margaritas 16,sitp,4.63183,-74.17284,2000
SITP097A08,Las Margaritas 17,sitp,4.631031,-74.179971,2000
SITP534A03,Las Margaritas 18,sitp,4.751842,-74.111038,2000
SITP053A08,Las Margaritas 2,sitp,4.635565,-74.176282,2000
SITP544A08,Las Margaritas 3,sitp,4.635797,-74.180525,2000
SITP275A09,Las Margaritas 4,sitp,4.630853,-74.196814,2000
SITP274A09,Las Margaritas 5,sitp,4.63053,-74.196754,2000
SITP215A08,Las Margaritas 6,sitp,4.634697,-74.174368,2000
SITP275B09,Las Margaritas 7,sitp,4.631179,-74.196959,2000
SITP662A08,Las Margaritas 8,sitp,4.633094,-74.175809,2000
SITP021A08,Las Margaritas 9,sitp,4.626383,-74.176042,2000
SITP218A01,Las Margaritas I Sector,sitp,4.729578,-74.042559,2000
SITP083A01,Las Margaritas I Sector 2,sitp,4.729756,-74.044767,2000
SITP219A01,Las Margaritas I Sector 3,sitp,4.729495,-74.044234,2000
SITP143A01,Las Margaritas II,sitp,4.731822,-74.048064,2000
SITP317A01,Las Margaritas II Sector,sitp,4.736679,-74.045056,2000
SITP277A09,Las Margaritas III,sitp,4.62903,-74.19577,2000
